Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","520","Nauru","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","160.28","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","520","Nauru","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","16.16","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","524","Népal","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","65000","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","524","Népal","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","7.47","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","524","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.75","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","558","Nicaragua","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","140475","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","558","Nicaragua","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","8478.16","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","558","Nicaragua","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","98.54","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","558","Nicaragua","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","93.08","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","558","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","6.88","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","562","Niger","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","20103.26","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","562","Niger","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3161.52","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","562","Niger","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","3.21","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","562","Niger","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.32","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","566","Nigéria","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","238249.76","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","566","Nigéria","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","190","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","566","Nigéria","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","0.76","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","566","Nigéria","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","2.54","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","566","Nigéria","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.36","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","578","Norvège","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","98153","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","578","Norvège","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","962.97","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","578","Norvège","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","154.65","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","578","Norvège","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","61.3","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","578","Norvège","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","7.32","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","540","Nouvelle-Calédonie","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","872.53","E","Valeur estimée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","540","Nouvelle-Calédonie","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","9871.23","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","540","Nouvelle-Calédonie","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","7.2","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","540","Nouvelle-Calédonie","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","123.87","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","540","Nouvelle-Calédonie","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","12.49","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","554","Nouvelle-Zélande","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","216586","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","554","Nouvelle-Zélande","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","9.5","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","554","Nouvelle-Zélande","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","11555.72","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","554","Nouvelle-Zélande","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","95.97","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","554","Nouvelle-Zélande","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","8.28","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","512","Oman","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","6547.08","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","512","Oman","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","96485.96","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","512","Oman","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","9253","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","512","Oman","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","61.38","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","512","Oman","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","6.19","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","800","Ouganda","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","69990.72","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","800","Ouganda","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","150.53","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","800","Ouganda","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","493.04","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","800","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","5.09","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","800","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.51","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","860","Ouzbékistan","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","66369.06","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","860","Ouzbékistan","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","30777.84","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","860","Ouzbékistan","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","28.65","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","860","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","9","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","860","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","0.91","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","586","Pakistan","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1657000","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","586","Pakistan","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","107.81","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","586","Pakistan","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","6145.82","A","Chiffre officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","586","Pakistan","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","20.5","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","586","Pakistan","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","2.07","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","591","Panama","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","211537","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","591","Panama","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","13892.56","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","591","Panama","5910","Exportations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","55.78","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","591","Panama","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","185.59","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","591","Panama","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","15.91","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","598","Papouasie-Nouvelle-Guinée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","6638.63","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","598","Papouasie-Nouvelle-Guinée","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","20021.87","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","598","Papouasie-Nouvelle-Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","Kcal/personne/jour","11.62","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","598","Papouasie-Nouvelle-Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","1.17","T","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","600","Paraguay","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","71548.32","I","Valeur imputée"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","600","Paraguay","5610","Importations - Quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","138.32","A","Chiffre officiel"
